n_param,density,seed,n_traversable,d_shortest,path_length,reactions,gradient_reactions,agent_moves,tagging_reactions,termination_reactions,final_time,reached,first_gradient_time,first_tagging_time,first_agent_move_time,reached_time
8,0.2,4,51,14,14,77,62,13,1,1,13.124267536516236,True,0.044718313135184096,0.8310645457417936,1.4676152629168941,13.124267536516236
8,0.2,5,51,14,14,77,62,13,1,1,19.38530645388812,True,0.044718313135184096,2.1284709442855108,2.132357105397375,19.38530645388812
8,0.2,6,53,14,14,79,64,13,1,1,15.660009446180528,True,0.044718313135184096,1.2677519344601569,1.5952539767375011,15.660009446180528
8,0.2,7,48,14,14,73,58,13,1,1,13.20871584474375,True,0.044718313135184096,1.206653435176792,1.3144358996056535,13.20871584474375
8,0.2,8,49,14,14,72,57,13,1,1,17.042262889284206,True,0.044718313135184096,0.7048810476384813,1.241732438952594,17.042262889284206
8,0.2,9,51,14,14,77,62,13,1,1,16.141566973845226,True,0.044718313135184096,3.15839860518882,4.020769573717464,16.141566973845226
8,0.2,10,51,14,14,77,62,13,1,1,16.141566973845226,True,0.044718313135184096,3.15839860518882,4.020769573717464,16.141566973845226
8,0.2,11,51,14,14,77,62,13,1,1,9.925371027751025,True,0.044718313135184096,1.2530844832194978,1.486178167878653,9.925371027751025
8,0.2,12,47,14,14,72,57,13,1,1,14.043114031188413,True,0.044718313135184096,0.9981060933140355,2.212839884297244,14.043114031188413
8,0.2,13,53,14,16,83,66,15,1,1,15.695086583423105,True,0.044718313135184096,1.0797904849557238,1.4629408751426636,15.695086583423105
8,0.2,14,49,14,16,78,61,15,1,1,15.159660360460556,True,0.044718313135184096,2.479715842825942,3.397506436079049,15.159660360460556
8,0.2,15,53,14,14,79,64,13,1,1,11.788739243446068,True,0.044718313135184096,1.5223072396200976,2.312574082186037,11.788739243446068
8,0.2,16,55,14,16,84,67,15,1,1,17.984890014301715,True,0.044718313135184096,1.32067929261768,1.7038296828046198,17.984890014301715
8,0.2,17,54,14,14,80,65,13,1,1,17.92450558867496,True,0.044718313135184096,3.0056162508563227,3.838565298049448,17.92450558867496
8,0.2,18,53,14,14,77,62,13,1,1,14.148173442807696,True,0.044718313135184096,1.004166935356296,2.325328489639313,14.148173442807696
8,0.2,19,53,14,14,79,64,13,1,1,26.685218512870872,True,0.044718313135184096,3.495265122554591,3.6451817925251393,26.685218512870872
8,0.2,20,50,14,18,77,58,17,1,1,20.760874146263525,True,0.044718313135184096,1.214614080070702,2.1418851228672557,20.760874146263525
8,0.2,21,51,14,14,77,62,13,1,1,19.800545629267038,True,0.044718313135184096,1.052643813394716,3.263113548682947,19.800545629267038
8,0.2,22,53,14,16,83,66,15,1,1,14.219250817537668,True,0.044718313135184096,0.6600876638595529,1.2819001004945885,14.219250817537668
8,0.2,23,50,16,18,84,65,17,1,1,27.74969971748888,True,0.044718313135184096,3.9345630966754586,3.963911192175201,27.74969971748888
8,0.2,24,51,14,14,77,62,13,1,1,16.15193194156065,True,0.044718313135184096,1.7091615092681058,2.5715324777967505,16.15193194156065
8,0.2,25,48,14,16,76,59,15,1,1,23.120613606828133,True,0.044718313135184096,1.0890369674342408,1.5114875169347026,23.120613606828133
8,0.2,26,51,14,14,77,62,13,1,1,18.58832071753465,True,0.044718313135184096,3.4699210999123458,3.4992691954120883,18.58832071753465
8,0.2,27,45,14,14,70,55,13,1,1,14.248184840581828,True,0.044718313135184096,1.7184034276263993,2.645674470422953,14.248184840581828
8,0.2,28,45,14,14,70,55,13,1,1,14.248184840581828,True,0.044718313135184096,1.7184034276263993,2.645674470422953,14.248184840581828
8,0.2,29,56,14,14,82,67,13,1,1,18.140110070751735,True,0.044718313135184096,1.458178670071898,1.5496057754980523,18.140110070751735
8,0.3,0,52,14,14,78,63,13,1,1,7.500344765476009,True,0.044718313135184096,1.6676704372035693,1.671556598315434,7.500344765476009
8,0.3,1,53,14,16,83,66,15,1,1,11.40133641205833,True,0.044718313135184096,1.5668469246931562,1.6141314989349955,11.40133641205833
8,0.3,2,53,14,16,83,66,15,1,1,11.40133641205833,True,0.044718313135184096,1.5668469246931562,1.6141314989349955,11.40133641205833
8,0.3,3,44,14,16,70,53,15,1,1,15.480227756005043,True,0.044718313135184096,1.159398134339732,1.2487239077628751,15.480227756005043
8,0.3,4,44,14,16,70,53,15,1,1,15.480227756005043,True,0.044718313135184096,1.159398134339732,1.2487239077628751,15.480227756005043
8,0.3,5,43,18,20,74,53,19,1,1,29.420949377814022,True,0.044718313135184096,2.354420728175349,2.788230705434085,29.420949377814022
8,0.3,6,47,14,14,73,58,13,1,1,19.13804971428629,True,0.044718313135184096,1.2304494000681403,1.8157296698100933,19.13804971428629
8,0.3,7,46,14,14,72,57,13,1,1,17.161936996353187,True,0.044718313135184096,1.7842032348394383,3.258026611057086,17.161936996353187
8,0.3,8,46,14,14,72,57,13,1,1,17.161936996353187,True,0.044718313135184096,1.7842032348394383,3.258026611057086,17.161936996353187
8,0.3,9,46,14,14,72,57,13,1,1,17.161936996353187,True,0.044718313135184096,1.7842032348394383,3.258026611057086,17.161936996353187
8,0.3,10,46,14,14,72,57,13,1,1,17.161936996353187,True,0.044718313135184096,1.7842032348394383,3.258026611057086,17.161936996353187
8,0.3,11,45,14,14,59,44,13,1,1,15.134632098160067,True,0.044718313135184096,1.7348659565970106,2.0507735846069988,15.134632098160067
8,0.3,12,45,14,18,78,59,17,1,1,19.157660317569178,True,0.044718313135184096,1.373129197206815,2.152157079474526,19.157660317569178
8,0.3,13,42,14,16,69,52,15,1,1,17.057260234553137,True,0.044718313135184096,3.164607595659029,3.1751395114569787,17.057260234553137
8,0.3,14,42,14,16,69,52,15,1,1,17.057260234553137,True,0.044718313135184096,3.164607595659029,3.1751395114569787,17.057260234553137
8,0.3,15,45,14,14,68,53,13,1,1,21.376555405077227,True,0.044718313135184096,1.6790283591701876,3.0789045058167046,21.376555405077227
8,0.3,16,47,14,14,71,56,13,1,1,16.679764644895222,True,0.044718313135184096,2.544731119037604,3.122109497079593,16.679764644895222
8,0.3,17,49,16,16,79,62,15,1,1,27.0305861412635,True,0.044718313135184096,2.211805223739173,2.214270653920969,27.0305861412635
8,0.3,18,44,14,14,68,53,13,1,1,18.277087076564968,True,0.044718313135184096,4.612570468805805,5.766315894443445,18.277087076564968
8,0.3,19,50,14,14,76,61,13,1,1,28.37892678482784,True,0.044718313135184096,3.358004711902602,3.8241023128938783,28.37892678482784
8,0.3,20,50,14,14,76,61,13,1,1,28.37892678482784,True,0.044718313135184096,3.358004711902602,3.8241023128938783,28.37892678482784
8,0.3,21,50,14,14,76,61,13,1,1,28.37892678482784,True,0.044718313135184096,3.358004711902602,3.8241023128938783,28.37892678482784
8,0.3,22,50,14,14,76,61,13,1,1,28.37892678482784,True,0.044718313135184096,3.358004711902602,3.8241023128938783,28.37892678482784
8,0.3,23,48,14,14,73,58,13,1,1,17.278753519011264,True,0.044718313135184096,2.1836106448980495,3.520194851748501,17.278753519011264
8,0.3,24,48,14,14,73,58,13,1,1,17.278753519011264,True,0.044718313135184096,2.1836106448980495,3.520194851748501,17.278753519011264
8,0.3,25,43,14,16,61,44,15,1,1,15.674151383356511,True,0.044718313135184096,1.3607665609022905,1.7945765381610261,15.674151383356511
8,0.3,26,45,14,14,67,52,13,1,1,11.829259799758356,True,0.044718313135184096,1.2775989395736012,2.8335773984029204,11.829259799758356
8,0.3,27,50,14,14,76,61,13,1,1,16.26511601897458,True,0.044718313135184096,1.597664906845222,2.0637625078364983,16.26511601897458
8,0.3,28,50,14,14,76,61,13,1,1,16.26511601897458,True,0.044718313135184096,1.597664906845222,2.0637625078364983,16.26511601897458
8,0.3,29,50,14,14,76,61,13,1,1,16.26511601897458,True,0.044718313135184096,1.597664906845222,2.0637625078364983,16.26511601897458
10,0.0,0,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,1,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,2,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,3,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,4,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,5,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,6,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,7,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,8,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,9,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,10,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,11,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,12,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,13,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,14,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,15,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,16,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,17,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,18,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,19,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,20,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,21,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,22,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,23,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,24,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,25,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,26,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,27,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,28,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.0,29,100,18,20,138,117,19,1,1,25.25609366832197,True,0.044718313135184096,1.0065524315402588,2.2105349699176964,25.25609366832197
10,0.1,0,95,18,20,133,112,19,1,1,17.902777963184423,True,0.044718313135184096,0.799556282921303,1.0899412577527676,17.902777963184423
10,0.1,1,89,18,20,127,106,19,1,1,15.088111353711014,True,0.044718313135184096,1.0740507233353425,1.1505355362373617,15.088111353711014
10,0.1,2,93,18,22,135,112,21,1,1,24.140704560574783,True,0.044718313135184096,2.168947852782552,2.200738497815171,24.140704560574783
10,0.1,3,88,18,20,126,105,19,1,1,21.97197454766886,True,0.044718313135184096,0.9230166358680588,2.250828417579878,21.97197454766886
10,0.1,4,90,18,20,128,107,19,1,1,15.286500565390204,True,0.044718313135184096,1.6396301601186198,2.553323536668784,15.286500565390204
10,0.1,5,87,18,24,133,108,23,1,1,23.881451600275938,True,0.044718313135184096,2.2379824934923933,3.897614786231828,23.881451600275938
10,0.1,6,90,18,22,132,109,21,1,1,15.853440827977934,True,0.044718313135184096,0.9560005841813548,1.6782859370315473,15.853440827977934
10,0.1,7,87,18,20,125,104,19,1,1,26.32863770284513,True,0.044718313135184096,1.8147368635277719,2.6777673421402337,26.32863770284513
10,0.1,8,89,18,20,126,105,19,1,1,14.428560639561008,True,0.044718313135184096,0.876755004922177,1.0558486748568656,14.428560639561008
10,0.1,9,84,18,18,116,97,17,1,1,15.6312592167346,True,0.044718313135184096,1.4539537981315238,1.8494222190947003,15.6312592167346
10,0.1,10,91,18,18,125,106,17,1,1,16.42216270923922,True,0.044718313135184096,1.5932359332632662,1.8364921424437406,16.42216270923922
10,0.1,11,87,18,18,121,102,17,1,1,18.247626768129987,True,0.044718313135184096,1.8148793955749354,2.210347816538112,18.247626768129987
10,0.1,12,86,18,20,124,103,19,1,1,16.894476946610972,True,0.044718313135184096,1.2717836238048694,3.605541434144209,16.894476946610972
10,0.1,13,96,18,20,134,113,19,1,1,20.26403583651635,True,0.044718313135184096,0.9931145371812415,1.8624622494841347,20.26403583651635
10,0.1,14,90,18,20,128,107,19,1,1,24.78323721417695,True,0.044718313135184096,1.128804850650354,2.671765657220914,24.78323721417695
10,0.1,15,88,18,18,122,103,17,1,1,19.290808583331287,True,0.044718313135184096,1.4772237393157326,2.3402542179281944,19.290808583331287
10,0.1,16,88,18,18,122,103,17,1,1,12.301780951515322,True,0.044718313135184096,0.8676897132907088,0.9473239791477346,12.301780951515322
10,0.1,17,90,18,18,123,104,17,1,1,13.291170231115402,True,0.044718313135184096,1.6760257160950383,3.003285205262755,13.291170231115402
10,0.1,18,96,18,20,134,113,19,1,1,25.514636112375133,True,0.044718313135184096,1.4593522193391628,1.4993631852544937,25.514636112375133
10,0.1,19,90,18,18,124,105,17,1,1,12.682756974390017,True,0.044718313135184096,2.3878934304780413,4.0475257232174755,12.682756974390017
10,0.1,20,86,18,20,124,103,19,1,1,21.197356895896863,True,0.044718313135184096,1.0721413978223635,1.8214970349143413,21.197356895896863
10,0.1,21,92,18,20,130,109,19,1,1,15.528448193276088,True,0.044718313135184096,1.1088581463198115,1.831143499170004,15.528448193276088
10,0.1,22,92,18,18,126,107,17,1,1,15.236794016634265,True,0.044718313135184096,1.7548320975707716,4.591248767273551,15.236794016634265
10,0.1,23,90,18,22,132,109,21,1,1,18.353611085933778,True,0.044718313135184096,1.0382290007600672,3.8746456704628462,18.353611085933778
10,0.1,24,92,18,18,126,107,17,1,1,13.097794265713102,True,0.044718313135184096,1.2533048302654368,1.285095475298056,13.097794265713102
10,0.1,25,90,18,18,124,105,17,1,1,19.140596191640643,True,0.044718313135184096,1.4999747536788344,1.5147748936499723,19.140596191640643
10,0.1,26,88,18,18,122,103,17,1,1,21.258308810007293,True,0.044718313135184096,1.2154403114677867,3.533973185484203,21.258308810007293
10,0.1,27,88,18,18,122,103,17,1,1,21.258308810007293,True,0.044718313135184096,1.2154403114677867,3.533973185484203,21.258308810007293
10,0.1,28,92,18,18,126,107,17,1,1,11.394033631264113,True,0.044718313135184096,0.850438439147492,0.8652385791186298,11.394033631264113
10,0.1,29,93,18,20,131,110,19,1,1,15.47186246599341,True,0.044718313135184096,1.082782592806238,1.943147995522422,15.47186246599341
10,0.2,0,90,18,18,124,105,17,1,1,15.039817628671894,True,0.044718313135184096,1.1414616190374207,4.125495990128814,15.039817628671894
10,0.2,1,82,18,18,115,96,17,1,1,16.76352568394786,True,0.044718313135184096,1.8315593150467973,2.0453752568750794,16.76352568394786
10,0.2,2,82,18,18,115,96,17,1,1,16.76352568394786,True,0.044718313135184096,1.8315593150467973,2.0453752568750794,16.76352568394786
10,0.2,3,82,18,18,115,96,17,1,1,16.76352568394786,True,0.044718313135184096,1.8315593150467973,2.0453752568750794,16.76352568394786
10,0.2,4,77,18,18,109,90,17,1,1,21.389496437018668,True,0.044718313135184096,1.9185319124281826,3.246343694140002,21.389496437018668
10,0.2,5,76,18,22,117,94,21,1,1,18.53867976901997,True,0.044718313135184096,1.12976863161262,1.727962798881072,18.53867976901997
10,0.2,6,82,18,18,115,96,17,1,1,13.66699565759221,True,0.044718313135184096,1.3188204605626574,2.859493759830041,13.66699565759221
10,0.2,7,77,18,18,111,92,17,1,1,15.150592780783306,True,0.044718313135184096,1.6206158357891765,1.9354210109914252,15.150592780783306
10,0.2,8,80,18,20,117,96,19,1,1,19.630814402222594,True,0.044718313135184096,1.7541538107273693,3.247154761805372,19.630814402222594
10,0.2,9,80,18,20,117,96,19,1,1,19.630814402222594,True,0.044718313135184096,1.7541538107273693,3.247154761805372,19.630814402222594
10,0.2,10,80,18,20,117,96,19,1,1,19.630814402222594,True,0.044718313135184096,1.7541538107273693,3.247154761805372,19.630814402222594
10,0.2,11,77,18,18,111,92,17,1,1,31.88435810285027,True,0.044718313135184096,2.8851506099772113,3.5024873553171236,31.88435810285027
10,0.2,12,74,18,18,106,87,17,1,1,27.06418048991688,True,0.044718313135184096,1.8198827321250735,5.758416955530464,27.06418048991688
10,0.2,13,82,18,20,120,99,19,1,1,20.437066889427836,True,0.044718313135184096,2.67549755479176,5.0092553651311,20.437066889427836
10,0.2,14,76,18,18,110,91,17,1,1,20.337969695966233,True,0.044718313135184096,3.9144372109732615,4.188082047690072,20.337969695966233
10,0.2,15,81,18,22,123,100,21,1,1,16.412830847877675,True,0.044718313135184096,1.4316385934950864,1.8626091308189132,16.412830847877675
10,0.2,16,77,18,20,110,89,19,1,1,22.440412307036453,True,0.044718313135184096,1.2985936944614451,1.6133988696636938,22.440412307036453
10,0.2,17,81,18,18,113,94,17,1,1,18.49906210168686,True,0.044718313135184096,1.4419449596691574,3.4645386120166006,18.49906210168686
10,0.2,18,81,18,18,113,94,17,1,1,18.49906210168686,True,0.044718313135184096,1.4419449596691574,3.4645386120166006,18.49906210168686
10,0.2,19,80,18,20,118,97,19,1,1,17.837466290101602,True,0.044718313135184096,1.429506741982289,2.2895637953114303,17.837466290101602
10,0.2,20,73,18,18,103,84,17,1,1,20.281028470686685,True,0.044718313135184096,2.3600162978283956,2.856002224191586,20.281028470686685
10,0.2,21,82,18,18,115,96,17,1,1,22.125826986686427,True,0.044718313135184096,1.7629859166352777,4.408158703472326,22.125826986686427
10,0.2,22,84,18,20,122,101,19,1,1,24.232602752072935,True,0.044718313135184096,2.632141685682371,4.965899496021711,24.232602752072935
10,0.2,23,78,18,20,116,95,19,1,1,18.855047109352558,True,0.044718313135184096,2.8676572557460034,3.9521135288321725,18.855047109352558
10,0.2,24,83,18,18,116,97,17,1,1,17.517524337220213,True,0.044718313135184096,1.9762784950367864,2.7256341321287643,17.517524337220213
10,0.2,25,77,18,18,111,92,17,1,1,21.515372285657136,True,0.044718313135184096,1.698458466636369,3.2505797853762264,21.515372285657136
10,0.2,26,80,20,22,122,99,21,1,1,16.19836738317668,True,0.044718313135184096,3.1737974629627796,3.999105355583188,16.19836738317668
10,0.2,27,80,20,22,122,99,21,1,1,16.19836738317668,True,0.044718313135184096,3.1737974629627796,3.999105355583188,16.19836738317668
10,0.2,28,74,18,20,109,88,19,1,1,24.654016110809717,True,0.044718313135184096,4.982792571003758,5.2564374077205684,24.654016110809717
10,0.2,29,81,18,22,123,100,21,1,1,21.554984063666595,True,0.044718313135184096,1.6014614902713544,3.094462441349357,21.554984063666595
10,0.3,0,82,18,20,120,99,19,1,1,18.683053637880814,True,0.044718313135184096,1.6100193241663614,1.7093756643417508,18.683053637880814
10,0.3,1,68,18,18,99,80,17,1,1,23.915826187974545,True,0.044718313135184096,1.2829492420311661,1.3122973375309086,23.915826187974545
10,0.3,2,68,18,18,99,80,17,1,1,23.915826187974545,True,0.044718313135184096,1.2829492420311661,1.3122973375309086,23.915826187974545
10,0.3,3,68,18,18,99,80,17,1,1,23.915826187974545,True,0.044718313135184096,1.2829492420311661,1.3122973375309086,23.915826187974545
10,0.3,4,68,18,18,99,80,17,1,1,23.915826187974545,True,0.044718313135184096,1.2829492420311661,1.3122973375309086,23.915826187974545
10,0.3,5,68,18,18,99,80,17,1,1,23.915826187974545,True,0.044718313135184096,1.2829492420311661,1.3122973375309086,23.915826187974545
10,0.3,6,74,18,18,107,88,17,1,1,21.91317147883131,True,0.044718313135184096,3.1968911041746173,7.135425327580008,21.91317147883131
10,0.3,7,68,18,18,100,81,17,1,1,22.787039917296937,True,0.044718313135184096,1.7613554237543365,1.9000216113757884,22.787039917296937
10,0.3,8,73,24,26,120,93,25,1,1,30.815697089561407,True,0.044718313135184096,2.1976886105855558,6.136222833990947,30.815697089561407
10,0.3,9,73,24,26,120,93,25,1,1,30.815697089561407,True,0.044718313135184096,2.1976886105855558,6.136222833990947,30.815697089561407
10,0.3,10,73,24,26,120,93,25,1,1,30.815697089561407,True,0.044718313135184096,2.1976886105855558,6.136222833990947,30.815697089561407
10,0.3,11,67,18,20,101,80,19,1,1,16.874608997221305,True,0.044718313135184096,1.5968441072675232,2.2186565439025587,16.874608997221305
10,0.3,12,67,18,20,101,80,19,1,1,16.874608997221305,True,0.044718313135184096,1.5968441072675232,2.2186565439025587,16.874608997221305
10,0.3,13,67,18,20,101,80,19,1,1,16.874608997221305,True,0.044718313135184096,1.5968441072675232,2.2186565439025587,16.874608997221305
10,0.3,14,67,18,20,101,80,19,1,1,16.874608997221305,True,0.044718313135184096,1.5968441072675232,2.2186565439025587,16.874608997221305
10,0.3,15,67,18,20,101,80,19,1,1,16.874608997221305,True,0.044718313135184096,1.5968441072675232,2.2186565439025587,16.874608997221305
10,0.3,16,67,18,20,101,80,19,1,1,16.874608997221305,True,0.044718313135184096,1.5968441072675232,2.2186565439025587,16.874608997221305
10,0.3,17,80,18,18,114,95,17,1,1,30.040711606303677,True,0.044718313135184096,1.7880307628792904,3.899960820268668,30.040711606303677
10,0.3,18,80,18,18,114,95,17,1,1,30.040711606303677,True,0.044718313135184096,1.7880307628792904,3.899960820268668,30.040711606303677
10,0.3,19,80,18,18,114,95,17,1,1,30.040711606303677,True,0.044718313135184096,1.7880307628792904,3.899960820268668,30.040711606303677
10,0.3,20,80,18,18,114,95,17,1,1,30.040711606303677,True,0.044718313135184096,1.7880307628792904,3.899960820268668,30.040711606303677
10,0.3,21,80,18,18,114,95,17,1,1,30.040711606303677,True,0.044718313135184096,1.7880307628792904,3.899960820268668,30.040711606303677
10,0.3,22,80,18,18,114,95,17,1,1,30.040711606303677,True,0.044718313135184096,1.7880307628792904,3.899960820268668,30.040711606303677
10,0.3,23,71,18,18,103,84,17,1,1,25.0350668674851,True,0.044718313135184096,1.8349996616013011,2.3309855879644914,25.0350668674851
10,0.3,24,75,18,20,99,78,19,1,1,24.606772423881036,True,0.044718313135184096,1.2876257408184124,3.1659941829593237,24.606772423881036
10,0.3,25,62,18,18,92,73,17,1,1,24.559208085519614,True,0.044718313135184096,4.3259613473167144,4.79205894830799,24.559208085519614
10,0.3,26,62,18,18,92,73,17,1,1,24.559208085519614,True,0.044718313135184096,4.3259613473167144,4.79205894830799,24.559208085519614
10,0.3,27,62,18,18,92,73,17,1,1,24.559208085519614,True,0.044718313135184096,4.3259613473167144,4.79205894830799,24.559208085519614
10,0.3,28,62,18,18,92,73,17,1,1,24.559208085519614,True,0.044718313135184096,4.3259613473167144,4.79205894830799,24.559208085519614
10,0.3,29,72,18,20,107,86,19,1,1,23.983454467697673,True,0.044718313135184096,2.1082432319835354,2.3793818385514296,23.983454467697673
12,0.0,0,144,22,24,190,165,23,1,1,31.899521701245252,True,0.044718313135184096,0.8630782928089786,2.0224687760886866,31.899521701245252
12,0.0,1,144,22,24,190,165,23,1,1,31.899521701245252,True,0.044718313135184096,0.8630782928089786,2.0224687760886866,31.899521701245252
12,0.0,2,144,22,24,190,165,23,1,1,31.899521701245252,True,0.044718313135184096,0.8630782928089786,2.0224687760886866,31.899521701245252
